time,voltage
69.95,216.23
69.96,223.08
69.97,218.65
69.98,221.22
69.99,222.61
70.0,220.75
70.01,225.41
70.02,218.71
70.03,232.48
70.04,221.69
70.05,225.69
70.06,223.4
70.07,224.28
70.08,225.95
70.09,222.87
70.1,230.12
70.11,226.64
70.12,226.11
70.13,219.77
70.14,228.09
70.15,228.06
70.16,223.01
70.17,222.97
70.18,224.02
70.19,223.73
70.2,221.07
70.21,213.28
70.22,223.1
70.23,230.51
70.24,229.8
70.25,227.73
70.26,233.52
70.27,227.48
70.28,230.03
70.29,228.09
70.3,227.48
70.31,227.54
70.32,222.25
70.33,228.08
70.34,228.47
70.35,226.43
70.36,220.09
70.37,226.59
70.38,223.8
70.39,223.93
70.4,232.82
70.41,228.52
70.42,227.33
70.43,227.31
70.44,226.32
70.45,224.36
70.46,220.56
70.47,219.63
70.48,227.93
70.49,228.28
70.5,230.76
70.51,220.19
70.52,225.48
70.53,227.46
70.54,225.6
70.55,228.52
70.56,229.99
70.57,230.07
70.58,229.23
70.59,215.37
70.6,231.92
70.61,224.9
70.62,230.51
70.63,223.91
70.64,219.05
70.65,221.52
70.66,227.53
70.67,229.58
70.68,220.67
70.69,223.16
70.7,224.1
70.71,228.89
70.72,221.51
70.73,227.39
70.74,221.37
70.75,221.44
70.76,224.04
70.77,228.47
70.78,224.81
70.79,232.31
70.8,225.74
70.81,230.96
70.82,224.63
70.83,226.94
70.84,220.13
70.85,229.15
70.86,224.92
70.87,222.95
70.88,230.27
70.89,225.98
70.9,223.71
70.91,228.38
70.92,223.99
70.93,218.7
70.94,222.8
70.95,227.29
70.96,220.32
70.97,226.97
70.98,223.11
70.99,234.08
71.0,210.54
71.01,211.39
71.02,216.59
71.03,220.34
71.04,204.34
71.05,221.58
71.06,214.37
71.07,212.61
71.08,214.92
71.09,207.98
71.1,213.03
71.11,213.66
71.12,212.36
71.13,214.46
71.14,214.01
71.15,217.71
71.16,219.04
71.17,215.25
71.18,207.6
71.19,206.17
71.2,215.54
71.21,217.65
71.22,213.2
71.23,216.43
71.24,213.29
71.25,209.51
71.26,210.77
71.27,210.66
71.28,214.6
71.29,212.97
71.3,213.57
71.31,220.61
71.32,213.9
71.33,218.77
71.34,216.99
71.35,217.43
71.36,214.45
71.37,208.99
71.38,221.92
71.39,210.91
71.4,215.51
71.41,218.94
71.42,214.85
71.43,210.73
71.44,212.36
71.45,207.71
71.46,211.96
71.47,215.02
71.48,212.86
71.49,220.78
71.5,216.47
71.51,215.13
71.52,213.16
71.53,214.19
71.54,216.9
71.55,212.58
71.56,215.9
71.57,210.76
71.58,216.33
71.59,207.57
71.6,209.37
71.61,208.32
71.62,209.51
71.63,214.41
71.64,219.67
71.65,217.56
71.66,217.83
71.67,209.1
71.68,214.98
71.69,219.22
71.7,215.71
71.71,220.15
71.72,214.11
71.73,217.84
71.74,224.1
71.75,215.28
71.76,210.7
71.77,212.59
71.78,214.73
71.79,214.02
71.8,223.24
71.81,208.09
71.82,207.41
71.83,215.71
71.84,217.66
71.85,216.93
71.86,210.84
71.87,217.1
71.88,219.06
71.89,212.3
71.9,213.96
71.91,213.39
71.92,227.49
71.93,212.35
71.94,211.52
71.95,216.47
71.96,213.54
71.97,211.81
71.98,216.88
71.99,215.24
72.0,222.48
72.01,211.78
72.02,213.02
72.03,215.53
72.04,221.34
72.05,220.4
72.06,210.82
72.07,212.54
72.08,216.78
72.09,210.82
72.1,220.46
72.11,210.23
72.12,221.51
72.13,214.84
72.14,216.63
72.15,211.85
72.16,213.38
72.17,213.21
72.18,208.9
72.19,221.52
72.2,214.52
72.21,212.36
72.22,210.73
72.23,216.69
72.24,214.03
72.25,223.15
72.26,213.14
72.27,210.25
72.28,212.41
72.29,211.38
72.3,207.85
72.31,214.32
72.32,210.13
72.33,217.03
72.34,212.65
72.35,214.95
72.36,213.03
72.37,215.42
72.38,214.19
72.39,211.73
72.4,221.97
72.41,213.67
72.42,211.97
72.43,216.36
72.44,214.74
72.45,216.6
72.46,215.42
72.47,213.36
72.48,221.09
72.49,214.66
72.5,217.2
72.51,220.0
72.52,216.38
72.53,214.78
72.54,206.94
72.55,212.25
72.56,222.12
72.57,225.54
72.58,211.2
72.59,207.51
72.6,219.49
72.61,209.34
72.62,210.46
72.63,212.19
72.64,211.44
72.65,213.7
72.66,213.31
72.67,218.03
72.68,215.85
72.69,216.52
72.7,214.3
72.71,214.47
72.72,214.78
72.73,217.66
72.74,210.39
72.75,213.02
72.76,218.06
72.77,215.41
72.78,215.0
72.79,214.23
72.8,214.47
72.81,221.18
72.82,214.87
72.83,214.75
72.84,211.92
72.85,213.85
72.86,217.18
72.87,213.33
72.88,215.36
72.89,218.44
72.9,216.22
72.91,212.6
72.92,215.79
72.93,216.15
72.94,218.74
72.95,210.91
72.96,212.88
72.97,214.79
72.98,213.82
72.99,218.33
73.0,226.42
73.01,226.24
73.02,221.69
73.03,224.07
73.04,228.14
73.05,225.63
73.06,222.41
73.07,223.08
73.08,221.54
73.09,227.55
73.1,221.33
73.11,225.11
73.12,222.81
73.13,223.64
73.14,227.29
73.15,221.23
73.16,219.22
73.17,221.15
73.18,222.75
73.19,223.79
73.2,226.12
73.21,222.05
73.22,223.1
73.23,227.95
73.24,214.47
73.25,229.12
73.26,227.44
73.27,224.74
73.28,234.28
73.29,221.93
73.3,226.0
73.31,226.76
73.32,227.26
73.33,220.96
73.34,227.83
73.35,229.13
73.36,228.77
73.37,220.36
73.38,226.62
73.39,225.94
73.4,225.65
73.41,230.07
73.42,221.84
73.43,227.09
73.44,224.58
73.45,217.18
73.46,221.35
73.47,215.66
73.48,225.75
73.49,222.91
73.5,226.44
73.51,221.17
73.52,226.51
73.53,230.97
73.54,229.76
73.55,232.59
73.56,231.67
73.57,217.72
73.58,237.36
73.59,220.95
73.6,219.22
73.61,227.34
73.62,221.12
73.63,227.6
73.64,232.13
73.65,228.08
73.66,227.99
73.67,218.95
73.68,228.96
73.69,223.19
73.7,226.59
73.71,222.96
73.72,228.9
73.73,228.75
73.74,222.21
73.75,227.59
73.76,231.45
73.77,222.2
73.78,234.05
73.79,227.66
73.8,217.84
73.81,224.99
73.82,226.0
73.83,228.43
73.84,222.94
73.85,224.83
73.86,227.36
73.87,226.0
73.88,225.24
73.89,221.6
73.9,223.83
73.91,225.87
73.92,226.65
73.93,227.08
73.94,217.55
73.95,230.77
73.96,219.81
73.97,220.69
73.98,222.86
73.99,226.37
74.0,232.86
74.01,221.6
74.02,224.02
74.03,226.85
74.04,222.02
74.05,230.33
74.06,226.36
74.07,221.6
74.08,224.72
74.09,222.04
74.1,223.48
74.11,225.81
74.12,224.37
74.13,223.98
74.14,226.99
74.15,222.37
74.16,222.16
74.17,231.41
74.18,227.16
74.19,218.73
74.2,225.36
74.21,231.11
74.22,230.46
74.23,227.46
74.24,231.33
74.25,223.46
74.26,227.75
74.27,224.57
74.28,227.61
74.29,229.6
74.3,224.17
74.31,222.09
74.32,222.01
74.33,226.25
74.34,224.29
74.35,218.38
74.36,222.74
74.37,228.21
74.38,231.12
74.39,220.57
74.4,220.11
74.41,232.08
74.42,231.78
74.43,228.59
74.44,227.82
74.45,223.33
74.46,230.89
74.47,225.75
74.48,223.76
74.49,225.71
74.5,224.06
74.51,226.11
74.52,219.31
74.53,223.21
74.54,225.5
74.55,226.51
74.56,224.03
74.57,229.88
74.58,225.27
74.59,224.78
74.6,221.95
74.61,226.79
74.62,223.83
74.63,220.93
74.64,229.02
74.65,228.15
74.66,220.99
74.67,217.95
74.68,225.16
74.69,226.52
74.7,227.32
74.71,225.05
74.72,230.22
74.73,218.52
74.74,231.83
74.75,227.22
74.76,220.14
74.77,229.45
74.78,218.76
74.79,229.31
74.8,225.26
74.81,229.01
74.82,216.57
74.83,233.03
74.84,220.13
74.85,221.85
74.86,214.06
74.87,229.81
74.88,220.6
74.89,223.01
74.9,223.89
74.91,224.36
74.92,219.3
74.93,218.88
74.94,222.01
74.95,227.0
74.96,228.3
74.97,225.9
74.98,226.75
74.99,227.81
75.0,215.68
75.01,214.05
75.02,221.1
75.03,211.25
75.04,210.86
75.05,211.16
75.06,209.25
75.07,218.01
75.08,215.11
75.09,210.12
75.1,215.58
75.11,223.9
75.12,218.95
75.13,209.67
75.14,222.12
75.15,211.95
75.16,216.89
75.17,206.82
75.18,214.97
75.19,217.98
75.2,211.65
75.21,213.31
75.22,209.61
75.23,213.62
75.24,211.55
75.25,222.84
75.26,206.6
75.27,217.04
75.28,207.82
75.29,216.66
75.3,217.58
75.31,213.85
75.32,214.91
75.33,210.58
75.34,218.09
75.35,216.02
75.36,212.74
75.37,217.05
75.38,212.39
75.39,217.91
75.4,218.22
75.41,215.37
75.42,221.63
75.43,215.54
75.44,211.6
75.45,208.92
75.46,218.56
75.47,208.5
75.48,217.42
75.49,215.16
75.5,215.24
75.51,205.51
75.52,218.4
75.53,215.21
75.54,212.32
75.55,211.52
75.56,217.49
75.57,218.14
75.58,210.08
75.59,216.39
75.6,219.54
75.61,216.89
75.62,214.42
75.63,211.43
75.64,223.68
75.65,216.51
75.66,207.29
75.67,217.34
75.68,210.62
75.69,213.81
75.7,221.3
75.71,218.7
75.72,220.54
75.73,221.08
75.74,220.02
75.75,215.98
75.76,217.78
75.77,217.94
75.78,220.8
75.79,219.08
75.8,213.21
75.81,217.17
75.82,204.91
75.83,217.31
75.84,212.85
75.85,217.36
75.86,215.19
75.87,210.84
75.88,207.16
75.89,210.82
75.9,208.69
75.91,213.82
75.92,217.47
75.93,218.06
75.94,215.1
75.95,217.91
75.96,215.77
75.97,220.46
75.98,215.0
75.99,217.33
76.0,221.0
76.01,218.72
76.02,218.68
76.03,218.98
76.04,214.94
76.05,214.01
76.06,209.97
76.07,215.45
76.08,218.04
76.09,216.27
76.1,211.28
76.11,214.57
76.12,220.64
76.13,213.3
76.14,212.9
76.15,220.3
76.16,215.96
76.17,221.42
76.18,214.41
76.19,209.55
76.2,214.03
76.21,217.24
76.22,207.31
76.23,212.2
76.24,209.46
76.25,207.02
76.26,210.39
76.27,214.77
76.28,212.72
76.29,220.15
76.3,219.76
76.31,211.32
76.32,219.62
76.33,208.6
76.34,215.03
76.35,214.21
76.36,216.63
76.37,211.44
76.38,214.75
76.39,216.66
76.4,211.41
76.41,207.68
76.42,215.2
76.43,216.26
76.44,212.2
76.45,218.33
76.46,205.26
76.47,210.0
76.48,209.34
76.49,208.41
76.5,218.29
76.51,217.19
76.52,210.78
76.53,215.13
76.54,219.43
76.55,224.7
76.56,216.16
76.57,221.22
76.58,217.41
76.59,216.53
76.6,213.68
76.61,221.53
76.62,215.3
76.63,220.91
76.64,216.82
76.65,221.26
76.66,217.71
76.67,216.2
76.68,215.75
76.69,216.21
76.7,220.86
76.71,218.43
76.72,219.25
76.73,216.38
76.74,216.03
76.75,209.04
76.76,216.02
76.77,219.93
76.78,209.09
76.79,218.14
76.8,208.41
76.81,216.52
76.82,216.74
76.83,211.43
76.84,220.35
76.85,215.93
76.86,219.61
76.87,206.23
76.88,219.35
76.89,214.01
76.9,211.52
76.91,215.68
76.92,213.8
76.93,215.39
76.94,211.82
76.95,214.84
76.96,216.31
76.97,211.99
76.98,207.98
76.99,212.41
77.0,225.07
77.01,223.22
77.02,227.09
77.03,223.0
77.04,224.22
77.05,223.63
77.06,230.18
77.07,216.01
77.08,222.69
77.09,221.6
77.1,221.82
77.11,221.3
77.12,228.41
77.13,218.51
77.14,223.06
77.15,225.77
77.16,220.28
77.17,222.76
77.18,225.84
77.19,232.67
77.2,232.53
77.21,225.53
77.22,228.36
77.23,225.91
77.24,215.55
77.25,219.31
77.26,219.24
77.27,223.45
77.28,219.94
77.29,226.13
77.3,222.69
77.31,223.16
77.32,220.46
77.33,221.91
77.34,223.38
77.35,226.67
77.36,225.79
77.37,224.94
77.38,221.99
77.39,222.65
77.4,223.79
77.41,224.08
77.42,223.54
77.43,221.52
77.44,223.03
77.45,224.88
77.46,222.27
77.47,225.51
77.48,221.52
77.49,229.54
77.5,226.84
77.51,227.77
77.52,230.13
77.53,224.85
77.54,228.64
77.55,225.17
77.56,229.14
77.57,221.22
77.58,227.06
77.59,226.64
77.6,226.21
77.61,220.43
77.62,226.95
77.63,223.45
77.64,222.3
77.65,224.16
77.66,227.59
77.67,223.66
77.68,223.75
77.69,226.85
77.7,220.78
77.71,227.07
77.72,223.28
77.73,225.66
77.74,217.6
77.75,225.23
77.76,228.41
77.77,221.39
77.78,226.33
77.79,230.6
77.8,226.81
77.81,228.01
77.82,227.15
77.83,226.43
77.84,226.88
77.85,220.27
77.86,228.96
77.87,224.82
77.88,225.01
77.89,219.96
77.9,227.01
77.91,224.53
77.92,221.29
77.93,224.9
77.94,225.73
77.95,214.37
77.96,226.05
77.97,227.74
77.98,227.15
77.99,233.13
78.0,228.06
78.01,227.93
78.02,225.33
78.03,228.34
78.04,225.14
78.05,235.8
78.06,225.74
78.07,224.74
78.08,229.58
78.09,226.14
78.1,222.72
78.11,227.81
78.12,218.7
78.13,225.53
78.14,225.11
78.15,228.37
78.16,226.93
78.17,221.81
78.18,225.87
78.19,230.15
78.2,233.89
78.21,224.06
78.22,224.53
78.23,228.69
78.24,227.56
78.25,224.24
78.26,222.25
78.27,228.17
78.28,228.15
78.29,221.72
78.3,233.08
78.31,232.19
78.32,222.19
78.33,226.43
78.34,225.29
78.35,233.44
78.36,220.8
78.37,223.04
78.38,232.14
78.39,234.12
78.4,228.11
78.41,225.33
78.42,232.95
78.43,223.65
78.44,223.95
78.45,225.89
78.46,221.9
78.47,226.22
78.48,216.62
78.49,225.48
78.5,226.55
78.51,221.87
78.52,226.03
78.53,221.16
78.54,219.84
78.55,233.63
78.56,220.06
78.57,223.49
78.58,230.64
78.59,225.44
78.6,226.37
78.61,223.88
78.62,225.27
78.63,224.48
78.64,223.29
78.65,227.55
78.66,226.02
78.67,226.36
78.68,230.66
78.69,230.02
78.7,224.93
78.71,223.18
78.72,222.51
78.73,222.38
78.74,220.88
78.75,226.24
78.76,221.97
78.77,226.65
78.78,225.97
78.79,217.31
78.8,231.46
78.81,223.07
78.82,220.94
78.83,222.76
78.84,226.16
78.85,229.92
78.86,219.38
78.87,225.46
78.88,224.58
78.89,219.27
78.9,230.75
78.91,221.41
78.92,231.01
78.93,220.51
78.94,229.32
78.95,228.01
78.96,222.7
78.97,220.42
78.98,228.78
78.99,224.8
79.0,211.12
79.01,217.63
79.02,213.72
79.03,214.4
79.04,212.91
79.05,212.94
79.06,210.58
79.07,216.39
79.08,216.51
79.09,215.31
79.1,214.46
79.11,213.46
79.12,214.95
79.13,219.44
79.14,217.21
79.15,215.21
79.16,215.39
79.17,215.36
79.18,209.44
79.19,217.45
79.2,212.86
79.21,216.35
79.22,216.23
79.23,213.52
79.24,213.22
79.25,212.71
79.26,215.02
79.27,220.3
79.28,224.87
79.29,212.57
79.3,214.75
79.31,217.49
79.32,212.81
79.33,218.53
79.34,216.77
79.35,212.03
79.36,218.65
79.37,213.11
79.38,215.46
79.39,208.63
79.4,214.58
79.41,213.27
79.42,217.16
79.43,208.15
79.44,214.64
79.45,218.63
79.46,216.68
79.47,213.82
79.48,214.44
79.49,216.31
79.5,220.99
79.51,213.52
79.52,217.05
79.53,218.21
79.54,222.49
79.55,219.97
79.56,215.61
79.57,218.72
79.58,209.39
79.59,219.68
79.6,219.46
79.61,223.42
79.62,215.07
79.63,215.05
79.64,214.91
79.65,208.99
79.66,210.79
79.67,215.37
79.68,218.08
79.69,212.97
79.7,220.78
79.71,213.99
79.72,210.48
79.73,220.79
79.74,211.87
79.75,212.89
79.76,208.63
79.77,210.32
79.78,212.34
79.79,223.3
79.8,216.39
79.81,212.28
79.82,226.88
79.83,209.14
79.84,215.48
79.85,225.11
79.86,213.84
79.87,219.63
79.88,213.98
79.89,218.54
79.9,213.38
79.91,226.01
79.92,216.98
79.93,217.56
79.94,217.4
79.95,218.32
79.96,217.83
79.97,211.62
79.98,210.88
79.99,211.36
